segmentnr	original	folio	stemmed
BO_K06_D0011-2_H0013-2:290a-1	dag gi dbang gis kyang mi skye la /	290a	dag gi dbang gis kyang mi skye la 
BO_K06_D0011-2_H0013-2:290a-2	lha tshe ring po rnams kyi nang du'ang mi skye ba'i thabs la mkhas pa de'ang shes rab kyi pha rol tu phyin pa zab mo 'dir bstan te /	290a	lha tshe ring po rnams kyi nang du mi skye ba thabs la mkhas ba de shes rab kyi pha rol tu phyin ba zab mo dir ston te 
BO_K06_D0011-2_H0013-2:290a-3	rab 'byor / byang chub sems dpa' sems dpa' chen po de ltar slob pa ni sangs rgyas kyi chos thams cad dang / stobs dang / mi 'jigs pa rnams yongs su dag par 'gyur te /	290a	rab byor byang chub sems dpa sems dpa chen po de ltar slob ba ni sangs rgya kyi chos thams cad dang stobs dang mi jigs ba rnams yongs su dag ba gyur te 
BO_K06_D0011-2_H0013-2:290a-4	nyan thos kyi sa'am /	290a	nyan thos kyi sa 
BO_K06_D0011-2_H0013-2:290a-5	rang sangs rgyas kyi sar ltung bar mi 'gyur ro //	290a	rang sangs rgya kyi sar ltung ba mi gyur ro 
BO_K06_D0011-2_H0013-2:290a-6	de skad ces bka' stsal pa dang / bcom ldan 'das la tshe dang ldan pa rab 'byor gyis 'di skad ces gsol to //	290a	de skad ces bka stsal ba dang joms ldan da la tshe dang ldan ba rab byor gyis di skad ces gsol to 
BO_K06_D0011-2_H0013-2:290a-7	btsun pa bcom ldan 'das /	290a	btsun ba joms ldan da 
BO_K06_D0011-2_H0013-2:290a-8	gang gi tshe chos thams cad rang bzhin gyis yongs su dag pa de'i tshe byang chub sems dpa' sems dpa' chen po'i chos gang zhig yongs su dag par 'gyur /	290a	gang gi tshe chos thams cad rang bzhin gyis yongs su dag ba de tshe byang chub sems dpa sems dpa chen po chos gang jig yongs su dag ba gyur 
BO_K06_D0011-2_H0013-2:290a-9	bcom ldan 'das kyis bka' stsal pa /	290a	joms ldan da kyis bka stsal ba 
BO_K06_D0011-2_H0013-2:290a-10	rab 'byor / de de bzhin no //	290a	rab byor de de bzhin no 
BO_K06_D0011-2_H0013-2:290a-11	ji skad smras pa de bzhin te /	290a	ji skad smras ba de bzhin te 
BO_K06_D0011-2_H0013-2:290a-12	rab 'byor / chos thams cad ni rang bzhin gyis yongs su dag pa ste /	290a	rab byor chos thams cad ni rang bzhin gyis yongs su dag ba ste 
BO_K06_D0011-2_H0013-2:290a-13	rab 'byor de ltar chos thams cad rang bzhin gyis yongs su dag pa shes rab kyi pha rol tu phyin pa zab mo 'di la slob pa na /	290a	rab byor de ltar chos thams cad rang bzhin gyis yongs su dag ba shes rab kyi pha rol tu phyin ba zab mo di la slob ba na 
BO_K06_D0011-2_H0013-2:290a-14	byang chub sems dpa' sems dpa' chen po de'i chos thams cad la mi zhum mi 'gong ba gang yin pa 'di ni shes rab kyi pha rol tu phyin pa yin na /	290a	byang chub sems dpa sems dpa chen po de chos thams cad la mi zhum mi gong ba gang yin ba di ni shes rab kyi pha rol tu phyin ba yin na 
BO_K06_D0011-2_H0013-2:290a-15	byis pa so so'i skye bo thams cad kyis de mi shes pas /	290a	byis ba so so skye bo thams cad kyis de mi shes ba 
BO_K06_D0011-2_H0013-2:290b-0	byis pa so so'i skye bo de dag gi don du byang chub sems dpa' sems @290b dpa' chen po sbyin pa'i pha rol tu phyin pa la spyod pa nas /	290b	byis ba so so skye bo de dag gi don du byang chub sems dpa sems dpa chen po sbyin ba pha rol tu phyin ba la spyod ba nas 
BO_K06_D0011-2_H0013-2:290b-1	de bzhin du sbyar te /	290b	de bzhin du sbyor te 
BO_K06_D0011-2_H0013-2:290b-2	rnam pa thams cad mkhyen pa nyid kyi bar la spyod do //	290b	rnam ba thams cad mkhyen ba nyid kyi ba la spyod do 
BO_K06_D0011-2_H0013-2:290b-3	rab 'byor / byang chub sems dpa' sems dpa' chen po de ltar slob pa ni chos thams cad la sangs rgyas kyi stobs dang / mi 'jigs pa nyid rjes su 'thob cing /	290b	rab byor byang chub sems dpa sems dpa chen po de ltar slob ba ni chos thams cad la sangs rgya kyi stobs dang mi jigs ba nyid rjes su thob cing 
BO_K06_D0011-2_H0013-2:290b-4	nyan thos kyi sa'am /	290b	nyan thos kyi sa 
BO_K06_D0011-2_H0013-2:290b-5	rang sangs rgyas kyi sar yang mi ltung la /	290b	rang sangs rgya kyi sar yang mi ltung la 
BO_K06_D0011-2_H0013-2:290b-6	sems can thams cad kyi sems kyi spyod pa dang / spros pa dang / rnam par g-yengs pa'i pha rol tu 'gro bar 'gyur ro //	290b	sems can thams cad kyi sems kyi spyod ba dang spros ba dang rnam ba g-yengs ba pha rol tu gro ba gyur ro 
BO_K06_D0011-2_H0013-2:290b-7	rab 'byor / dper na /	290b	rab byor dper na 
BO_K06_D0011-2_H0013-2:290b-8	sa'i phyogs gang na gser ram /	290b	sa phyogs gang na gser ram 
BO_K06_D0011-2_H0013-2:290b-9	dngul 'byung ba de dag ni nyung ngo //	290b	dngul byung ba de dag ni nyung ngo 
BO_K06_D0011-2_H0013-2:290b-10	rab 'byor / de bzhin du 'di lta ste /	290b	rab byor de bzhin du di lta ste 
BO_K06_D0011-2_H0013-2:290b-11	gang dag shes rab kyi pha rol tu phyin pa la bslab cing sbyang ba 'di la slob pa de dag ni nyung gi /	290b	gang dag shes rab kyi pha rol tu phyin ba la bslab cing sbyong ba di la slob ba de dag ni nyung gi 
BO_K06_D0011-2_H0013-2:290b-12	de bas ni sems can gang dag nyan thos dang / rang sangs rgyas kyi sa la slob pa de dag ni ches mang ngo //	290b	de ba ni sems can gang dag nyan thos dang rang sangs rgya kyi sa la slob ba de dag ni ches mang ngo 
BO_K06_D0011-2_H0013-2:290b-13	rab 'byor / dper na /	290b	rab byor dper na 
BO_K06_D0011-2_H0013-2:290b-14	'khor los sgyur bar 'gyur ba'i las yang dag par blangs te gnas pa de dag ni nyung gi /	290b	khor los sgyur ba gyur ba las yang dag ba blangs te gnas ba de dag ni nyung gi 
BO_K06_D0011-2_H0013-2:290b-15	de bas ni gang dag khams kyi rgyal por 'gyur ba'i las yang dag par blangs te gnas pa dag ni ches mang ngo //	290b	de ba ni gang dag khams kyi rgyal por gyur ba las yang dag ba blangs te gnas ba dag ni ches mang ngo 
BO_K06_D0011-2_H0013-2:290b-16	rab 'byor / de bzhin du sems can gang dag rnam pa thams cad mkhyen pa nyid kyi lam du yang dag par mngon du zhugs pa de dag ni nyung gi /	290b	rab byor de bzhin du sems can gang dag rnam ba thams cad mkhyen ba nyid kyi lam du yang dag ba mngon du jug ba de dag ni nyung gi 
BO_K06_D0011-2_H0013-2:290b-17	de bas ni sems can gang dag nyan thos dang / rang sangs rgyas kyi lam du yang dag par mngon du zhugs pa de dag ni ches mang ngo //	290b	de ba ni sems can gang dag nyan thos dang rang sangs rgya kyi lam du yang dag ba mngon du jug ba de dag ni ches mang ngo 
BO_K06_D0011-2_H0013-2:291a-0	rab 'byor / byang chub sems @291a *//	291a	rab byor byang chub sems 
BO_K06_D0011-2_H0013-2:291a-1	dpa'i theg pa pa'i gang zag gang dag yin pa de dag las kyang gang dag bla na med pa yang dag par rdzogs pa'i byang chub tu yang dag par zhugs pa dang / gang dag bla na med pa yang dag par rdzogs pa'i byang chub mngon par rdzogs par 'tshang rgya bar 'gyur ba dag ni ches nyung gi /	291a	dpa theg ba ba gang zag gang dag yin ba de dag las kyang gang dag bla na med ba yang dag ba rdzogs ba byang chub tu yang dag ba jug ba dang gang dag bla na med ba yang dag ba rdzogs ba byang chub mngon ba rdzogs ba tshang rgya ba gyur ba dag ni ches nyung gi 
BO_K06_D0011-2_H0013-2:291a-2	de bas ni byang chub sems dpa'i theg pa pa'i gang zag gang dag nyan thos dang / rang sangs rgyas kyi sar ltung bar 'gyur ba dag ni ches mang ngo //	291a	de ba ni byang chub sems dpa theg ba ba gang zag gang dag nyan thos dang rang sangs rgya kyi sar ltung ba gyur ba dag ni ches mang ngo 
BO_K06_D0011-2_H0013-2:291a-3	rab 'byor / byang chub sems dpa'i theg pa pa'i gang zag gang dag the tshom med par shes rab kyi pha rol tu phyin pa zab mo 'di la spyod par 'gyur ba de dag ni phyir mi ldog pa'i sa la 'jug par 'gyur ro //	291a	rab byor byang chub sems dpa theg ba ba gang zag gang dag the tshom med ba shes rab kyi pha rol tu phyin ba zab mo di la spyod ba gyur ba de dag ni phyir mi ldog ba sa la jug ba gyur ro 
BO_K06_D0011-2_H0013-2:291a-4	gang dag the tshom med pa des spyod par mi 'gyur ba dag ni bla na med pa yang dag par rdzogs pa'i byang chub las phyir mi ldog par mi 'gyur ro //	291a	gang dag the tshom med ba des spyod ba mi gyur ba dag ni bla na med ba yang dag ba rdzogs ba byang chub las phyir mi ldog ba mi gyur ro 
BO_K06_D0011-2_H0013-2:291a-5	rab 'byor / de lta bas na byang chub sems dpa' sems dpa' chen po phyir mi ldog pa'i sa la 'jug par 'dod pa dang / phyir mi ldog pa'i sa'i grangs su chud par 'dod pas shes rab kyi pha rol tu phyin pa zab mo 'di la bslab par bya'o //	291a	rab byor de lta ba na byang chub sems dpa sems dpa chen po phyir mi ldog ba sa la jug ba dod ba dang phyir mi ldog ba sa grangs su chud ba dod ba shes rab kyi pha rol tu phyin ba zab mo di la bslab ba byed 
BO_K06_D0011-2_H0013-2:291a-6	rab 'byor / gzhan yang byang chub sems dpa' sems dpa' chen po shes rab kyi pha rol tu phyin pa zab mo 'di la spyod pa ni nam yang ser sna'i sems mi bskyed do //	291a	rab byor gzhan yang byang chub sems dpa sems dpa chen po shes rab kyi pha rol tu phyin ba zab mo di la spyod ba ni nam yang ser sna sems mi skyed do 
BO_K06_D0011-2_H0013-2:291b-0	nam yang 'chal pa'i tshul khrims kyi sems dang / le lo'i @291b sems dang / rnam par g-yeng ba'i sems dang / 'chal ba'i shes rab kyi sems mi bskyed do //	291b	nam yang chal ba tshul khrims kyi sems dang le lo sems dang rnam ba g-yeng ba sems dang chal ba shes rab kyi sems mi skyed do 
BO_K06_D0011-2_H0013-2:291b-1	nam yang 'dod pa 'dod chags kyi sems dang / zhe sdang gi sems dang / gti mug dang ldan pa'i sems mi bskyed do //	291b	nam yang dod ba dod chags kyi sems dang zhe sdang gi sems dang gti mug dang ldan ba sems mi skyed do 
BO_K06_D0011-2_H0013-2:291b-2	nam yang 'khrul pa'i sems dang / bag med pa'i sems mi bskyed do //	291b	nam yang khrul ba sems dang bag med ba sems mi skyed do 
BO_K06_D0011-2_H0013-2:291b-3	nam yang gzugs dang ldan pa'i sems mi bskyed do //	291b	nam yang gzugs dang ldan ba sems mi skyed do 
BO_K06_D0011-2_H0013-2:291b-4	nam yang tshor ba dang ldan pa dang / 'du shes dang ldan pa dang / 'du byed rnams dang ldan pa dang / rnam par shes pa dang ldan pa'i sems mi bskyed do //	291b	nam yang tshor ba dang ldan ba dang du shes dang ldan ba dang du byed rnams dang ldan ba dang rnam ba shes ba dang ldan ba sems mi skyed do 
BO_K06_D0011-2_H0013-2:291b-5	de bzhin du sbyar te /	291b	de bzhin du sbyor te 
BO_K06_D0011-2_H0013-2:291b-6	nam yang sbyin pa'i pha rol tu phyin pa'i bar dang ldan pa'i sems dang / shes rab kyi pha rol tu phyin pa'i bar dang ldan pa dang / dran pa nye bar bzhag pa dang ldan pa'i sems mi bskyed do //	291b	nam yang sbyin ba pha rol tu phyin ba ba dang ldan ba sems dang shes rab kyi pha rol tu phyin ba ba dang ldan ba dang dran ba nye ba jog ba dang ldan ba sems mi skyed do 
BO_K06_D0011-2_H0013-2:291b-7	nam yang sangs rgyas kyi chos ma 'dres pa bco brgyad dang ldan pa dang / byang chub dang ldan pa'i sems mi bskyed do //	291b	nam yang sangs rgya kyi chos ma dre ba chos brgyad dang ldan ba dang byang chub dang ldan ba sems mi skyed do 
BO_K06_D0011-2_H0013-2:291b-8	de ci'i phyir zhe na /	291b	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:291b-9	rab 'byor / 'di ltar byang chub sems dpa' sems dpa' chen po de shes rab kyi pha rol tu phyin pa zab mo 'di la spyod pa na /	291b	rab byor di ltar byang chub sems dpa sems dpa chen po de shes rab kyi pha rol tu phyin ba zab mo di la spyod ba na 
BO_K06_D0011-2_H0013-2:291b-10	chos gang yang yang dag par rjes su mi mthong zhing mi dmigs pa'i phyir te /	291b	chos gang yang yang dag ba rjes su mi mthong zhing mi dmigs ba phyir te 
BO_K06_D0011-2_H0013-2:291b-11	mi dmigs pas chos gang la'ang sems bskyed par mi byed do //	291b	mi dmigs ba chos gang la sems skyed ba mi byed do 
BO_K06_D0011-2_H0013-2:292a-0	rab 'byor / de ltar na byang chub sems dpa' sems dpa' chen po shes rab kyi pha rol tu phyin pa zab mo 'di la spyod pas pha rol tu phyin pa thams cad yang dag @292a *//	292a	rab byor de ltar na byang chub sems dpa sems dpa chen po shes rab kyi pha rol tu phyin ba zab mo di la spyod ba pha rol tu phyin ba thams cad yang dag 
BO_K06_D0011-2_H0013-2:292a-1	par bzung ba yin /	292a	ba bzung ba yin 
BO_K06_D0011-2_H0013-2:292a-2	pha rol tu phyin pa thams cad gsal bar byas pa yin /	292a	pha rol tu phyin ba thams cad gsal ba byed ba yin 
BO_K06_D0011-2_H0013-2:292a-3	pha rol tu phyin pa thams cad kyang de dang ldan pa yin no //	292a	pha rol tu phyin ba thams cad kyang de dang ldan ba yin no 
BO_K06_D0011-2_H0013-2:292a-4	de ci'i phyir zhe na /	292a	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:292a-5	rab 'byor / 'di ltar shes rab kyi pha rol tu phyin pa zab mo 'dir pha rol tu phyin pa thams cad 'dus pa'i phyir ro //	292a	rab byor di ltar shes rab kyi pha rol tu phyin ba zab mo dir pha rol tu phyin ba thams cad du ba phyir ro 
BO_K06_D0011-2_H0013-2:292a-6	rab 'byor / dper na /	292a	rab byor dper na 
BO_K06_D0011-2_H0013-2:292a-7	'jig tshogs la lta ba'i nang du lta bar gyur pa drug cu rtsa gnyis 'dus pa de bzhin du /	292a	jig tshogs la lta ba nang du lta ba gyur ba drug cu rtsa gnyis du ba de bzhin du 
BO_K06_D0011-2_H0013-2:292a-8	rab 'byor / shes rab kyi pha rol tu phyin pa zab mo 'dir pha rol tu phyin pa thams cad 'dus so //	292a	rab byor shes rab kyi pha rol tu phyin ba zab mo dir pha rol tu phyin ba thams cad du so 
BO_K06_D0011-2_H0013-2:292a-9	rab 'byor / dper na /	292a	rab byor dper na 
BO_K06_D0011-2_H0013-2:292a-10	mi 'chi ba'i dus byas pa'i srog gi dbang po 'gags pa na /	292a	mi chi ba dus byed ba srog gi dbang po gag ba na 
BO_K06_D0011-2_H0013-2:292a-11	dbang po thams cad 'gag par 'gyur ro //	292a	dbang po thams cad gag ba gyur ro 
BO_K06_D0011-2_H0013-2:292a-12	rab 'byor / de bzhin du shes rab kyi pha rol tu phyin pa zab mo 'dir pha rol tu phyin pa lnga po thams cad 'dus te /	292a	rab byor de bzhin du shes rab kyi pha rol tu phyin ba zab mo dir pha rol tu phyin ba lnga po thams cad du te 
BO_K06_D0011-2_H0013-2:292a-13	rab 'byor / shes rab kyi pha rol tu phyin pa med na /	292a	rab byor shes rab kyi pha rol tu phyin ba med na 
BO_K06_D0011-2_H0013-2:292a-14	'di thams cad pha rol tu phyin par mi 'gyur ro //	292a	di thams cad pha rol tu phyin ba mi gyur ro 
BO_K06_D0011-2_H0013-2:292a-15	rab 'byor / de lta bas na byang chub sems dpa' sems dpa' chen po pha rol tu phyin pa thams cad kyi pha rol tu 'gro bar 'dod pas shes rab kyi pha rol tu phyin pa zab mo 'di la bslab par bya'o //	292a	rab byor de lta ba na byang chub sems dpa sems dpa chen po pha rol tu phyin ba thams cad kyi pha rol tu gro ba dod ba shes rab kyi pha rol tu phyin ba zab mo di la bslab ba byed 
BO_K06_D0011-2_H0013-2:292a-16	rab 'byor / gzhan yang byang chub sems dpa' sems dpa' chen po shes rab kyi pha rol tu phyin pa zab mo 'di la spyod pa ni sems can thams cad kyi mchog tu slob pa yin no //	292a	rab byor gzhan yang byang chub sems dpa sems dpa chen po shes rab kyi pha rol tu phyin ba zab mo di la spyod ba ni sems can thams cad kyi mchog tu slob ba yin no 
BO_K06_D0011-2_H0013-2:292a-17	de ci'i phyir zhe na /	292a	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:292b-0	bla na med pa'i @292b gnas thob pa'i phyir ro //	292b	bla na med ba gnas thob ba phyir ro 
BO_K06_D0011-2_H0013-2:292b-1	rab 'byor / 'di ji snyam du sems /	292b	rab byor di ji snyam du sems 
BO_K06_D0011-2_H0013-2:292b-2	ci stong gsum gyi stong chen po'i 'jig rten gyi khams 'di na sems can 'khod pa gang dag yin pa de dag mang ba yin snyam mam /	292b	ci stong gsum gyi stong chen po jig rten gyi khams di na sems can khod ba gang dag yin ba de dag mang ba yin snyam mam 
BO_K06_D0011-2_H0013-2:292b-3	gsol pa / btsun pa bcom ldan 'das /	292b	gsol ba btsun ba joms ldan da 
BO_K06_D0011-2_H0013-2:292b-4	dzambu gling gi sems can rnams kyang mang ba lags na /	292b	dzambu gling gi sems can rnams kyang mang ba lags na 
BO_K06_D0011-2_H0013-2:292b-5	stong gsum gyi stong chen po'i 'jig rten gyi khams 'di na sems can gang dag mchis pa lta smos kyang ci 'tshal /	292b	stong gsum gyi stong chen po jig rten gyi khams di na sems can gang dag mchis ba lta smos kyang ci tshal 
BO_K06_D0011-2_H0013-2:292b-6	bcom ldan 'das kyis bka' stsal pa /	292b	joms ldan da kyis bka stsal ba 
BO_K06_D0011-2_H0013-2:292b-7	rab 'byor / stong gsum gyi stong chen po'i 'jig rten gyi khams na sems can ji snyed yod pa de dag thams cad snga phyi med par mi'i lus thob ste /	292b	rab byor stong gsum gyi stong chen po jig rten gyi khams na sems can ji snyed yod ba de dag thams cad snga phyi med ba mi lus thob ste 
BO_K06_D0011-2_H0013-2:292b-8	thams cad kyang bla na med pa yang dag par rdzogs pa'i byang chub mngon par rdzogs par sangs rgyas la /	292b	thams cad kyang bla na med ba yang dag ba rdzogs ba byang chub mngon ba rdzogs ba sangs rgya la 
BO_K06_D0011-2_H0013-2:292b-9	de la byang chub sems dpa'i theg pa pa'i rigs kyi bu'am /	292b	de la byang chub sems dpa theg ba ba rigs kyi bu 
BO_K06_D0011-2_H0013-2:292b-10	rigs kyi bu mo zhig gis de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas de dag la na bza' dang / bshos dang / gzims cha dang / gdan dang / snyun gyi gsos sman dang / yo byad kyis ji srid 'tsho zhing 'dug gi bar du bkur sti byas /	292b	rigs kyi bu mo jig gis de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya de dag la na bza dang bshos dang gzims cha dang gdan dang snyun gyi gsos sman dang yo byad kyis ji srid tsho zhing dug gi ba du bkur sti byed 
BO_K06_D0011-2_H0013-2:292b-11	bla mar byas /	292b	bla mar byed 
BO_K06_D0011-2_H0013-2:292b-12	ri mor byas /	292b	ri mor byed 
BO_K06_D0011-2_H0013-2:292b-13	mchod pa byas shing /	292b	mchod ba byed shing 
BO_K06_D0011-2_H0013-2:292b-14	rim gro thams cad kyang byas na /	292b	rim gro thams cad kyang byed na 
BO_K06_D0011-2_H0013-2:292b-15	rab 'byor / 'di ji snyam du sems /	292b	rab byor di ji snyam du sems 
BO_K06_D0011-2_H0013-2:292b-16	ci byang chub sems dpa'i theg pa pa'i rigs kyi bu'am /	292b	ci byang chub sems dpa theg ba ba rigs kyi bu 
BO_K06_D0011-2_H0013-2:292b-17	rigs kyi bu mo de gzhi de las bsod nams mang du bskyed par 'gyur snyam mam /	292b	rigs kyi bu mo de gzhi de las bsod nams mang du skyed ba gyur snyam mam 
BO_K06_D0011-2_H0013-2:292b-18	gsol pa / btsun pa bcom ldan 'das /	292b	gsol ba btsun ba joms ldan da 
BO_K06_D0011-2_H0013-2:293a-0	mang @293a *// lags so //	293a	mang lags so 
BO_K06_D0011-2_H0013-2:293a-1	btsun pa bde bar gshegs pa /	293a	btsun ba bde ba gshegs ba 
BO_K06_D0011-2_H0013-2:293a-2	tshad ma mchis lags so //	293a	tshad ma mchis lags so 
BO_K06_D0011-2_H0013-2:293a-3	bcom ldan 'das kyis bka' stsal pa /	293a	joms ldan da kyis bka stsal ba 
BO_K06_D0011-2_H0013-2:293a-4	rab 'byor / byang chub sems dpa'i theg pa pa'i rigs kyi bu'am /	293a	rab byor byang chub sems dpa theg ba ba rigs kyi bu 
BO_K06_D0011-2_H0013-2:293a-5	rigs kyi bu mo gang zhig shes rab kyi pha rol tu phyin pa zab mo 'di thos nas 'dzin pa dang / 'chang ba dang / klog pa dang / kun chub par byed pa dang / tshul bzhin du yid la byed pa dang / de bzhin nyid du'ang sgrub par byed na /	293a	rigs kyi bu mo gang jig shes rab kyi pha rol tu phyin ba zab mo di thos nas dzin ba dang chang ba dang klog ba dang kun chub ba byed ba dang tshul bzhin du yid la byed ba dang de bzhin nyid du sgrub ba byed na 
BO_K06_D0011-2_H0013-2:293a-6	byang chub sems dpa'i theg pa pa'i rigs kyi bu'am /	293a	byang chub sems dpa theg ba ba rigs kyi bu 
BO_K06_D0011-2_H0013-2:293a-7	rigs kyi bu mo de snga ma'i bsod nams de bas 'di nyid ches bsod nams mang du bskyed do //	293a	rigs kyi bu mo de snga ma bsod nams de ba di nyid ches bsod nams mang du skyed do 
BO_K06_D0011-2_H0013-2:293a-8	de ci'i phyir zhe na /	293a	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:293a-9	rab 'byor / 'di ltar byang chub sems dpa' sems dpa' chen po rnams kyi shes rab kyi pha rol tu phyin pa zab mo 'di bla na med pa yang dag par rdzogs pa'i byang chub sgrub pa'i don chen po byed pa'i phyir ro //	293a	rab byor di ltar byang chub sems dpa sems dpa chen po rnams kyi shes rab kyi pha rol tu phyin ba zab mo di bla na med ba yang dag ba rdzogs ba byang chub sgrub ba don chen po byed ba phyir ro 
BO_K06_D0011-2_H0013-2:293a-10	rab 'byor / de lta bas na byang chub sems dpa' sems dpa' chen po sems can thams cad kyi bla na med par 'gyur bar 'dod pa dang / sems can mgon med pa dang / skyabs med pa thams cad kyi mgon dang skyabs su 'gyur bar 'dod pa dang /	293a	rab byor de lta ba na byang chub sems dpa sems dpa chen po sems can thams cad kyi bla na med ba gyur ba dod ba dang sems can mgon med ba dang skyob med ba thams cad kyi mgon dang skyob su gyur ba dod ba dang 
BO_K06_D0011-2_H0013-2:293b-0	dpung gnyen med pa rnams kyi dpung gnyen du 'gyur bar 'dod pa dang / long ba rnams kyi mig tu 'gyur bar 'dod pa dang / ma rig pa'i mun nag tu zhugs pa'i sems can rnams kyi sgron mar 'gyur @293b bar 'dod pa dang / yang dag par rdzogs pa'i sangs rgyas nyid rjes su thob par 'dod pa dang /	293b	dpung gnyen med ba rnams kyi dpung gnyen du gyur ba dod ba dang long ba rnams kyi mig tu gyur ba dod ba dang ma rig ba mun nag tu jug ba sems can rnams kyi sgron mar gyur ba dod ba dang yang dag ba rdzogs ba sangs rgya nyid rjes su thob ba dod ba dang 
BO_K06_D0011-2_H0013-2:293b-1	rnam pa thams cad mkhyen pa nyid kyi yul du rjes su 'gro bar 'dod pa dang / sangs rgyas kyi rnam par rol pas rnam par rtse bar 'dod pa dang / yang dag par rdzogs pa'i sangs rgyas kyi sengge'i sgra sgrogs par 'dod pa dang /	293b	rnam ba thams cad mkhyen ba nyid kyi yul du rjes su gro ba dod ba dang sangs rgya kyi rnam ba rol ba rnam ba rtse ba dod ba dang yang dag ba rdzogs ba sangs rgya kyi sengge sgra sgrogs ba dod ba dang 
BO_K06_D0011-2_H0013-2:293b-2	dam pa'i chos kyi rngam bo che brdung bar 'dod pa dang / dam pa'i chos kyi dung 'bud par 'dod pa dang / dam pa'i chos kyi gtam zer bar 'dod pa dang / 'chi ba med pa'i dbyings su rjes su 'jug par 'dod pas shes rab kyi pha rol tu phyin pa zab mo 'di bslab par bya'o //	293b	dam ba chos kyi rngam bo che rdung ba dod ba dang dam ba chos kyi dung bud ba dod ba dang dam ba chos kyi dam zer ba dod ba dang chi ba med ba dbyings su rjes su jug ba dod ba shes rab kyi pha rol tu phyin ba zab mo di bslab ba byed 
BO_K06_D0011-2_H0013-2:293b-3	byang chub sems dpa' sems dpa' chen po shes rab kyi pha rol tu phyin pa la slob pa ni nam yang yongs su gzung ba chen po mi 'dzin to //	293b	byang chub sems dpa sems dpa chen po shes rab kyi pha rol tu phyin ba la slob ba ni nam yang yongs su gzung ba chen po mi dzin to 
BO_K06_D0011-2_H0013-2:293b-4	nam yang phun sum tshogs pa gang yang mi 'thob pa med do //	293b	nam yang phun sum tshogs ba gang yang mi thob ba med do 
