segmentnr	original	folio	stemmed
BO_K12_D0660=D0997-2_H0630-2:173b-2	byang chub sems dpa' sems dpa' chen po spyan ras gzigs dbang phyug dang / byang chub sems dpa' sems dpa' chen po kun tu gzigs dang / byang chub sems dpa' sems dpa' chen po 'jig rten dpal dang / byang chub sems dpa' sems dpa' chen po padma'i tog dang /	173b	byang chub sems dpa sems dpa chen po spyan ras gzigs dbang phyug dang byang chub sems dpa sems dpa chen po kun tu gzigs dang byang chub sems dpa sems dpa chen po jig rten dpal dang byang chub sems dpa sems dpa chen po padma tog dang 
BO_K12_D0660=D0997-2_H0630-2:173b-3	byang chub sems dpa' sems dpa' chen po zhal ras rgyas pa dang / byang chub sems dpa' sems dpa' chen po padma'i snying po dang / byang chub sems dpa' sems dpa' chen po padma'i spyan dang / byang chub sems dpa' sems dpa' chen po 'jam dpal gzhon nur gyur pa dang /	173b	byang chub sems dpa sems dpa chen po zhal ras rgya ba dang byang chub sems dpa sems dpa chen po padma snying po dang byang chub sems dpa sems dpa chen po padma spyan dang byang chub sems dpa sems dpa chen po jam dpal gzhon nur gyur ba dang 
BO_K12_D0660=D0997-2_H0630-2:174a-0	byang chub sems dpa' sems @174a *//	174a	byang chub sems dpa sems 
BO_K12_D0660=D0997-2_H0630-2:174a-1	dpa' chen po byams pa la sogs pa'i byang chub sems dpa'i dge 'dun rnams kyis bskor cing mdun du bltas pa la chos ston te; bkod pa chen po rgyan gyi yid bzhin gyi nor bu zhes bya ba /	174a	dpa chen po byams ba la sogs ba byang chub sems dpa dge dun rnams kyis skor cing mdun du lta ba la chos ston te; bkod ba chen po rgyan gyi yid bzhin gyi nor bu zhes byed ba 
BO_K12_D0660=D0997-2_H0630-2:174a-2	thog mar dge ba /	174a	thogs mar dge ba 
BO_K12_D0660=D0997-2_H0630-2:174a-3	bar du dge ba /	174a	ba du dge ba 
BO_K12_D0660=D0997-2_H0630-2:174a-4	tha mar dge ba /	174a	tha mar dge ba 
BO_K12_D0660=D0997-2_H0630-2:174a-5	don bzang po /	174a	don bzang po 
BO_K12_D0660=D0997-2_H0630-2:174a-6	tshig 'bru bzang po; ma 'dres pa /	174a	tshig bru bzang po; ma dre ba 
BO_K12_D0660=D0997-2_H0630-2:174a-7	yongs su dag pa /	174a	yongs su dag ba 
BO_K12_D0660=D0997-2_H0630-2:174a-8	yongs su byang ba'i chos ston to //	174a	yongs su byang ba chos ston to 
BO_K12_D0660=D0997-2_H0630-2:174a-9	de nas phyag na rdo rje 'khor de dag la bltas te langs nas bdag gi rdzu 'phrul gyi byin gyi rlabs kyis bcom ldan 'das la lan brgya stong du mar bskor ba byas te phyag 'tshal nas spyan sngar 'dug ste snyems pa dang bcas pa'i skyil mo krung	174a	de nas phyag na rdo rje khor de dag la lta te ldang nas bdag gi rdzu phrul gyi byin gyi rlabs kyis joms ldan da la lan brgya stong du mar skor ba byed te phyag tshal nas spyan sngar dug ste snyems ba dang cha ba skyil mo krung 
BO_K12_D0660=D0997-2_H0630-2:174a-10	legs par bcas nas 'khor de dag la 'gying bag tu bltas te rdo rje thal mo rang gi snying gar bzhag nas bcom ldan 'das la 'di skad ces gsol to //	174a	legs ba cha nas khor de dag la gying bag tu lta te rdo rje thal mo rang gi snying gar jog nas joms ldan da la di skad ces gsol to 
BO_K12_D0660=D0997-2_H0630-2:174a-11	bcom ldan 'das /	174a	joms ldan da 
BO_K12_D0660=D0997-2_H0630-2:174a-12	gza' mi bzad pa'i gzugs can /	174a	gza mi bzad ba gzugs can 
BO_K12_D0660=D0997-2_H0630-2:174a-13	drag shul gyi sems dang ldan pa /	174a	drag shul gyi sems dang ldan ba 
BO_K12_D0660=D0997-2_H0630-2:174a-14	khro ba'i gzugs can dag sems can rnams la 'tshe bar bgyid /	174a	khro ba gzugs can dag sems can rnams la tshe ba bgyid 
BO_K12_D0660=D0997-2_H0630-2:174a-15	mtho 'tsham par bgyid /	174a	mtho tsham ba bgyid 
BO_K12_D0660=D0997-2_H0630-2:174a-16	mdangs kyang 'phrog par bgyid /	174a	mdangs kyang phrog ba bgyid 
BO_K12_D0660=D0997-2_H0630-2:174a-17	kha cig ni /	174a	kha cig ni 
BO_K12_D0660=D0997-2_H0630-2:174a-18	nor rdzas 'phrog /	174a	nor rdzas phrog 
BO_K12_D0660=D0997-2_H0630-2:174a-19	kha cig ni /	174a	kha cig ni 
BO_K12_D0660=D0997-2_H0630-2:174b-0	srog 'phrog @174b par bgyid cing /	174b	srog phrog ba bgyid cing 
BO_K12_D0660=D0997-2_H0630-2:174b-1	sems can tshe ring po rnams ni /	174b	sems can tshe ring po rnams ni 
BO_K12_D0660=D0997-2_H0630-2:174b-2	tshe thung bar bgyid pa ste /	174b	tshe thung ba bgyid ba ste 
BO_K12_D0660=D0997-2_H0630-2:174b-3	de ltar sems can thams cad la gnod pas 'tshe bar bgyid pa de'i slad du bcom ldan 'das kyis chos kyi rnam grangs gang gis sems can thams cad srung bar 'gyur ba bshad du gsol /	174b	de ltar sems can thams cad la gnod ba tshe ba bgyid ba de slad du joms ldan da kyis chos kyi rnam grangs gang gis sems can thams cad srung ba gyur ba chad du gsol 
BO_K12_D0660=D0997-2_H0630-2:174b-4	bcom ldan 'das kyis bka' stsal pa; gang yang khyod kyis snying rje bskyed nas sems can thams cad la phan pa dang / bde ba'i phyir gsang chen pas kyang ches gsang ba de bzhin gshegs pa la zhu bar byed pa de ni /	174b	joms ldan da kyis bka stsal pa; gang yang khyod kyis snying rje skyed nas sems can thams cad la phan ba dang bde ba phyir gsang chen ba kyang ches gsang ba de bzhin gshegs ba la ju ba byed ba de ni 
BO_K12_D0660=D0997-2_H0630-2:174b-5	legs so legs so //	174b	legs so legs so 
BO_K12_D0660=D0997-2_H0630-2:174b-6	de'i phyir legs par rab tu nyon la yid la zungs shig dang / gza' mi bzad pa'i gzugs can /	174b	de phyir legs ba rab tu nyon la yid la zungs shig dang gza mi bzad ba gzugs can 
BO_K12_D0660=D0997-2_H0630-2:174b-7	shin tu khro ba shin tu 'jigs par byed pa rnams kyi mchod pa dang / mchod yon dang / bzlas brjod bzang po gsang ba bas kyang ches gsang ba ngas bshad do //	174b	shin tu khro ba shin tu jigs ba byed ba rnams kyi mchod ba dang mchod yon dang bzlas rjod bzang po gsang ba ba kyang ches gsang ba ngas chad do 
BO_K12_D0660=D0997-2_H0630-2:174b-8	de dag mchod pas mchod 'gyur zhing //	174b	de dag mchod ba mchod gyur zhing 
BO_K12_D0660=D0997-2_H0630-2:174b-9	gnod par byed pa gnod byed pas //	174b	gnod ba byed ba gnod byed ba 
BO_K12_D0660=D0997-2_H0630-2:174b-10	gza' de kun gyi kha dog dang // ji ltar dga' bar 'gyur ba dang // lha rnams dang ni lha min dang // mi 'am ci'am klu dag dang // gnod sbyin rnams dang srin po dang // mi rnams dang ni srul po dang // drag po gzi brjid chen po dag /	174b	gza de kun gyi kha dog dang ji ltar dga ba gyur ba dang lha rnams dang ni lha min dang mi mang ci klu dag dang gnod sbyin rnams dang srin po dang mi rnams dang ni srul po dang drag po gzi brjid chen po dag 
BO_K12_D0660=D0997-2_H0630-2:175a-0	khros pa zhi @175a *//	175a	khro ba zhi 
BO_K12_D0660=D0997-2_H0630-2:175a-1	bar byed pa de'i //	175a	ba byed ba de 
BO_K12_D0660=D0997-2_H0630-2:175a-2	gsang sngags dang ni mchod pa dag /	175a	gsang sngags dang ni mchod ba dag 
BO_K12_D0660=D0997-2_H0630-2:175a-3	rim pa bzhin du bshad par bya //	175a	rim ba bzhin du chad ba byed 
BO_K12_D0660=D0997-2_H0630-2:175a-4	de nas de bzhin gshegs pa sh'akya thub pa nyid kyi thugs ka nas snying rje rnam par rol pa zhes bya ba'i 'od zer bkye ste gza' rnams kyi spyi bor zhugs so //	175a	de nas de bzhin gshegs ba shakya thub ba nyid kyi thugs ka nas snying rje rnam ba rol ba zhes byed ba d zer gyed ste gza rnams kyi spyi bor jug so 
BO_K12_D0660=D0997-2_H0630-2:175a-5	de nas de'i mod de la nyi ma la sogs pa gza' thams cad langs te bcom ldan 'das de bzhin gshegs pa sh'akya thub pa la lha rdzas kyi mchod pa rnams kyis mchod par byas te phyag 'tshal nas pus mo btsugs te thal mo sbyar ba byas nas	175a	de nas de mod de la nyi ma la sogs ba gza thams cad ldang te joms ldan da de bzhin gshegs ba shakya thub ba la lha rdzas kyi mchod ba rnams kyis mchod ba byed te phyag tshal nas pus mo btsugs te thal mo sbyor ba byed nas 
BO_K12_D0660=D0997-2_H0630-2:175a-6	bcom ldan 'das la 'di skad ces gsol to //	175a	joms ldan da la di skad ces gsol to 
BO_K12_D0660=D0997-2_H0630-2:175a-7	bcom ldan 'das /	175a	joms ldan da 
BO_K12_D0660=D0997-2_H0630-2:175a-8	de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas kyis bdag cag la sman yon btags par gyur to //	175a	de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya kyis bdag cag la sman yon dogs ba gyur to 
BO_K12_D0660=D0997-2_H0630-2:175a-9	bcom ldan 'das kyis chos kyi rnam grangs gang gis bdag cag rnams la sogs pas chos smra ba rnams srung bar 'gyur ba dang / yongs su bskyang ba dang / bde legs su 'gyur ba dang / mtshon cha spang ba dang / dug gzhil ba dang /	175a	joms ldan da kyis chos kyi rnam grangs gang gis bdag cag rnams la sogs ba chos smra ba rnams srung ba gyur ba dang yongs su skyong ba dang bde legs su gyur ba dang mtshon cha spong ba dang dug jil ba dang 
BO_K12_D0660=D0997-2_H0630-2:175b-0	dug gsad pa dang / mtshams gcad pa dang / sa bcing pa rnams bgyid par 'gyur @175b ba bshad du gsol /	175b	dug gsad ba dang mtshams gcod ba dang sa ching ba rnams bgyid ba gyur ba chad du gsol 
BO_K12_D0660=D0997-2_H0630-2:175b-1	de nas bcom ldan 'das de bzhin gshegs pa sh'akya thub pas gza' rnams mchod pa dang / gsang sngags bka' stsal pa /	175b	de nas joms ldan da de bzhin gshegs ba shakya thub ba gza rnams mchod ba dang gsang sngags bka stsal ba 
BO_K12_D0660=D0997-2_H0630-2:175b-2	aom me gholk'a ya sv'ah'a /	175b	aom me gholka ya svaha 
BO_K12_D0660=D0997-2_H0630-2:175b-3	aom sh'i t'am sha be sv'ah'a /	175b	aom sh t sha be svaha 
BO_K12_D0660=D0997-2_H0630-2:175b-4	aom rakt'am ga ku m'a r'a ya sv'ah'a /	175b	aom rakt ga ku ma ra ya svaha 
BO_K12_D0660=D0997-2_H0630-2:175b-5	aom buddh'a ya sv'ah'a /	175b	aom buddha ya svaha 
BO_K12_D0660=D0997-2_H0630-2:175b-6	aom bho g'a sba d'a ya sv'ah'a /	175b	aom bho ga sbed da ya svaha 
BO_K12_D0660=D0997-2_H0630-2:175b-7	aom aa su rotta m'a ya sv'ah'a /	175b	aom aa su rotta ma ya svaha 
BO_K12_D0660=D0997-2_H0630-2:175b-8	aom krishna barna ya sv'ah'a /	175b	aom krishna barna ya svaha 
BO_K12_D0660=D0997-2_H0630-2:175b-9	aom aa mri ta pra y'a ya sv'ah'a /	175b	aom aa mri ta pra ya ya svaha 
BO_K12_D0660=D0997-2_H0630-2:175b-10	aom dzyo te shke be sv'ah'a /	175b	aom dzyo te shke be svaha 
BO_K12_D0660=D0997-2_H0630-2:175b-11	lag na rdo rje /	175b	lag na rdo rje 
BO_K12_D0660=D0997-2_H0630-2:175b-12	'di dag ni /	175b	di dag ni 
BO_K12_D0660=D0997-2_H0630-2:175b-13	gza' dgu'i gsang sngags kyi snying po bklags pas 'grub pa yin te /	175b	gza dgu gsang sngags kyi snying po bklags ba grub ba yin te 
BO_K12_D0660=D0997-2_H0630-2:175b-14	kha dog dang mthun pa'i spos kyi dkyil 'khor sor bcu gnyis byas pa'i dbus su mchod par bya'o //	175b	kha dog dang mthun ba spros kyi dkyil khor sor chu gnyis byed ba dbus su mchod ba byed 
BO_K12_D0660=D0997-2_H0630-2:175b-15	kham pa'am / zangs la sogs pa'am /	175b	kham ba zangs la sogs ba 
BO_K12_D0660=D0997-2_H0630-2:175b-16	gser ram / dngul gyi snod du mchod yon phul bas /	175b	gser ram dngul gyi snod du mchod yon bul ba 
BO_K12_D0660=D0997-2_H0630-2:175b-17	re re la yang bzlas brjod brgya rtsa brgyad do //	175b	re re la yang bzlas rjod brgya rtsa brgyad do 
BO_K12_D0660=D0997-2_H0630-2:175b-18	lag na rdo rje /	175b	lag na rdo rje 
BO_K12_D0660=D0997-2_H0630-2:175b-19	de'i 'og tu gza' rnams kyi yum zhes bya ba'i gzungs kyi gsang sngags kyi tshig lan bdun brjod par bya'o //	175b	de g tu gza rnams kyi yum zhes byed ba gzungs kyi gsang sngags kyi tshig lan bdun rjod ba byed 
BO_K12_D0660=D0997-2_H0630-2:175b-20	des ni / gza' thams cad srung ba byed par 'gyur ro //	175b	des ni gza thams cad srung ba byed ba gyur ro 
BO_K12_D0660=D0997-2_H0630-2:175b-21	dbul ba'i gdon thams cad las thar par 'gyur ro //	175b	bul ba don thams cad las thar ba gyur ro 
BO_K12_D0660=D0997-2_H0630-2:175b-22	tshe zad pa las tshe ring bar byed par 'gyur ro //	175b	tshe zad ba las tshe ring ba byed ba gyur ro 
BO_K12_D0660=D0997-2_H0630-2:175b-23	lag na rdo rje /	175b	lag na rdo rje 
BO_K12_D0660=D0997-2_H0630-2:176a-0	dge slong dang / dge slong ma dang / dge bsnyen dang / dge bsnyen @176a *//	176a	dge slong dang dge slong ma dang dge snyen dang dge snyen 
BO_K12_D0660=D0997-2_H0630-2:176a-1	ma dang / gzhan yang sems can gyi rigs gang yin pa dang / gang dag gi rna lam du grags pa de dag kyang dus ma yin par 'chi ba'i dus byed par mi 'gyur ro //	176a	ma dang gzhan yang sems can gyi rigs gang yin ba dang gang dag gi rna lam du grags ba de dag kyang dus ma yin ba chi ba dus byed ba mi gyur ro 
BO_K12_D0660=D0997-2_H0630-2:176a-2	lag na rdo rje /	176a	lag na rdo rje 
BO_K12_D0660=D0997-2_H0630-2:176a-3	gza' rnams kyi dkyil 'khor gyi dbus su mchod pa byas te nyin gcig bzhin du krog par byed pa'i chos smra ba gang yin pa de la gza' thams cad bdag nyid kun gyis bsam pa thams cad yongs su rdzogs par 'gyur ro //	176a	gza rnams kyi dkyil khor gyi dbus su mchod ba byed te nyin gcig bzhin du krog ba byed ba chos smra ba gang yin ba de la gza thams cad bdag nyid kun gyis bsam ba thams cad yongs su rdzogs ba gyur ro 
BO_K12_D0660=D0997-2_H0630-2:176a-4	de dang rigs gcig pa rnams kyi dbul ba yang sel bar byed do //	176a	de dang rigs gcig ba rnams kyi bul ba yang sel ba byed do 
BO_K12_D0660=D0997-2_H0630-2:176a-5	de nas de bzhin gshegs pa sh'akya thub pas gza' thams cad kyi yum zhes bya ba'i gzungs bka' stsal pa /	176a	de nas de bzhin gshegs ba shakya thub ba gza thams cad kyi yum zhes byed ba gzungs bka stsal ba 
BO_K12_D0660=D0997-2_H0630-2:176a-6	sangs rgyas la phyag 'tshal lo //	176a	sangs rgya la phyag tshal lo 
BO_K12_D0660=D0997-2_H0630-2:176a-7	rdo rje 'chang la phyag 'tshal lo //	176a	rdo rje chang la phyag tshal lo 
BO_K12_D0660=D0997-2_H0630-2:176a-8	padma 'chang la phyag 'tshal lo //	176a	padma chang la phyag tshal lo 
BO_K12_D0660=D0997-2_H0630-2:176a-9	bsam pa thams cad yongs su rdzogs pa'i gza' rnams la phyag 'tshal lo //	176a	bsam ba thams cad yongs su rdzogs ba gza rnams la phyag tshal lo 
BO_K12_D0660=D0997-2_H0630-2:176a-10	rgyu skar rnams la phyag 'tshal lo //	176a	rgyu skar rnams la phyag tshal lo 
BO_K12_D0660=D0997-2_H0630-2:176a-11	gza'i khyim bcu gnyis rnams la phyag 'tshal lo //	176a	gza khyim chu gnyis rnams la phyag tshal lo 
BO_K12_D0660=D0997-2_H0630-2:176a-12	tadya th'a / buddhe buddhe /	176a	tadya tha buddhe buddhe 
BO_K12_D0660=D0997-2_H0630-2:176a-13	badzre badzre / padme padme /	176a	badzre badzre padme padme 
BO_K12_D0660=D0997-2_H0630-2:176a-14	sa ra sa ra /	176a	sa ra sa ra 
BO_K12_D0660=D0997-2_H0630-2:176a-15	sva sa ra /	176a	sva sa ra 
BO_K12_D0660=D0997-2_H0630-2:176a-16	sva sa ra /	176a	sva sa ra 
BO_K12_D0660=D0997-2_H0630-2:176a-17	sma ra sma ra /	176a	sma ra sma ra 
BO_K12_D0660=D0997-2_H0630-2:176a-18	bi kri ta /	176a	bi kri ta 
BO_K12_D0660=D0997-2_H0630-2:176a-19	bi kri da /	176a	bi kri da 
BO_K12_D0660=D0997-2_H0630-2:176a-20	m'a ra / m'a ra /	176a	ma ra ma ra 
BO_K12_D0660=D0997-2_H0630-2:176a-21	marda marda / gh'a ta ya /	176a	marda marda gha ta ya 
BO_K12_D0660=D0997-2_H0630-2:176b-0	gh'a ta @176b ya; sarba bighn'an /	176b	gha ta ya; sarba bighnan 
BO_K12_D0660=D0997-2_H0630-2:176b-1	ku ru ku ru /	176b	ku ru ku ru 
BO_K12_D0660=D0997-2_H0630-2:176b-2	tstshinda tstshinda / bhinda bhinda /	176b	tstshinda tstshinda bhinda bhinda 
BO_K12_D0660=D0997-2_H0630-2:176b-3	kash'a pa ya ksh'a pa ya /	176b	kasha ba ya ksha ba ya 
BO_K12_D0660=D0997-2_H0630-2:176b-4	sh'ante / d'ante /	176b	shante dante 
BO_K12_D0660=D0997-2_H0630-2:176b-5	d'a pa ye /	176b	da ba ye 
BO_K12_D0660=D0997-2_H0630-2:176b-6	bcom ldan 'das ma /	176b	joms ldan da ma 
BO_K12_D0660=D0997-2_H0630-2:176b-7	bdag nyid myur du bstan du gsol /	176b	bdag nyid myur du ston du gsol 
BO_K12_D0660=D0997-2_H0630-2:176b-8	bcom ldan 'das /	176b	joms ldan da 
BO_K12_D0660=D0997-2_H0630-2:176b-9	sgyu 'phrul chen po rnams 'dul du gsol /	176b	sgyu phrul chen po rnams dul du gsol 
BO_K12_D0660=D0997-2_H0630-2:176b-10	bdag gi sdig pa rnams par skam du gsol /	176b	bdag gi sdig ba rnams ba skam du gsol 
BO_K12_D0660=D0997-2_H0630-2:176b-11	tsandi / su mu su mu /	176b	tsandi su mu su mu 
BO_K12_D0660=D0997-2_H0630-2:176b-12	mu tsu mu tsu /	176b	mu tsu mu tsu 
BO_K12_D0660=D0997-2_H0630-2:176b-13	bha ba bha be /	176b	bha ba bha be 
BO_K12_D0660=D0997-2_H0630-2:176b-14	au gre / r'u pe /	176b	au gre ru pe 
BO_K12_D0660=D0997-2_H0630-2:176b-15	p'u ra ya p'u ra ya /	176b	pu ra ya pu ra ya 
BO_K12_D0660=D0997-2_H0630-2:176b-16	ma ma sarba satvan'anytsa ma no ra thi /	176b	ma ma sarba satvananytsa ma no ra thi 
BO_K12_D0660=D0997-2_H0630-2:176b-17	sarba ta th'a ga ta /	176b	sarba ta tha ga ta 
BO_K12_D0660=D0997-2_H0630-2:176b-18	aa dhishthi ta sa ma ye sv'ah'a /	176b	aa dhishthi ta sa ma ye svaha 
BO_K12_D0660=D0997-2_H0630-2:176b-19	aom sv'ah'a / brum: sv'ah'a; hr'i: sv'ah'a: dhu sv'ah'a /	176b	aom svaha brum: svaha; hr: svaha: dhu svaha 
BO_K12_D0660=D0997-2_H0630-2:176b-20	dhi sv'ah'a / padma dha r'a ya sv'ah'a /	176b	dhi svaha padma dha ra ya svaha 
BO_K12_D0660=D0997-2_H0630-2:176b-21	aa di tya ya sv'ah'a /	176b	aa di tya ya svaha 
BO_K12_D0660=D0997-2_H0630-2:176b-22	soo m'a ya sv'ah'a /	176b	soo ma ya svaha 
BO_K12_D0660=D0997-2_H0630-2:176b-23	dh'a ra n'i su t'a ya sv'ah'a /	176b	dha ra n su ta ya svaha 
BO_K12_D0660=D0997-2_H0630-2:176b-24	buddh'a ya sv'ah'a /	176b	buddha ya svaha 
BO_K12_D0660=D0997-2_H0630-2:176b-25	bri ha spa t'a ya sv'ah'a /	176b	bri ha spa ta ya svaha 
BO_K12_D0660=D0997-2_H0630-2:176b-26	shu kr'a ya sv'ah'a /	176b	shu kra ya svaha 
BO_K12_D0660=D0997-2_H0630-2:176b-27	krishn'a barn'a ya sv'ah'a /	176b	krishna barna ya svaha 
BO_K12_D0660=D0997-2_H0630-2:176b-28	r'a ha be sv'ah'a /	176b	ra ha be svaha 
BO_K12_D0660=D0997-2_H0630-2:176b-29	ke ta be sv'ah'a /	176b	ke ta be svaha 
BO_K12_D0660=D0997-2_H0630-2:176b-30	buddh'a ya sv'ah'a /	176b	buddha ya svaha 
BO_K12_D0660=D0997-2_H0630-2:176b-31	badzra dha r'a ya sv'ah'a /	176b	badzra dha ra ya svaha 
BO_K12_D0660=D0997-2_H0630-2:176b-32	padma dha r'a ya sv'ah'a /	176b	padma dha ra ya svaha 
BO_K12_D0660=D0997-2_H0630-2:176b-33	ku m'a r'a ya sv'ah'a /	176b	ku ma ra ya svaha 
BO_K12_D0660=D0997-2_H0630-2:176b-34	naksha tra n'ana sv'ah'a /	176b	naksha tra nana svaha 
BO_K12_D0660=D0997-2_H0630-2:176b-35	dv'a da sha r'a sh'i n'a sv'ah'a /	176b	dva da sha ra sh na svaha 
BO_K12_D0660=D0997-2_H0630-2:176b-36	sarba au pa dra p'a ni sv'ah'a /	176b	sarba au ba dra pa ni svaha 
BO_K12_D0660=D0997-2_H0630-2:176b-37	aom sarba bi dhye h'um h'um phat sv'ah'a /	176b	aom sarba bi dhye hum hum phat svaha 
BO_K12_D0660=D0997-2_H0630-2:176b-38	phyag na rdo rje /	176b	phyag na rdo rje 
BO_K12_D0660=D0997-2_H0630-2:177a-0	'di ni / gza' rnams kyis yum zhes bya ba'i gzungs sngags kyi tshig 'di dag ston zla tha chung gi yar ngo tshes bdun nas brtsams te gso sbyong dang ldan par byas nas tshes bcu bzhi'i bar du gza' rnams la mchod pa byas te @177a *//	177a	di ni gza rnams kyis yum zhes byed ba gzungs sngags kyi tshig di dag ston zla tha chung gi yar ngo tshes bdun nas brtsams te gso sbyong dang ldan ba byed nas tshes chu bzhi ba du gza rnams la mchod ba byed te 
BO_K12_D0660=D0997-2_H0630-2:177a-1	gzung bar bya'o //	177a	gzung ba byed 
BO_K12_D0660=D0997-2_H0630-2:177a-2	de nas zla ba nya ba'i nyin mtshan thog thag bklags na /	177a	de nas zla ba nya ba nyin mtshan thogs thag bklags na 
BO_K12_D0660=D0997-2_H0630-2:177a-3	de la lo dgu'i bar du 'chi ba'i 'jigs pa med par 'gyur ro //	177a	de la lo dgu ba du chi ba jigs ba med ba gyur ro 
BO_K12_D0660=D0997-2_H0630-2:177a-4	gza'i 'jigs pa dang / skar mda'i ltung ba dang / zla ba dang / rgyu skar gyi gnod pas 'jigs par mi 'gyur ro //	177a	gza jigs ba dang skar mda ltung ba dang zla ba dang rgyu skar gyi gnod ba jigs ba mi gyur ro 
BO_K12_D0660=D0997-2_H0630-2:177a-5	tshe rabs dran par 'gyur /	177a	tshe rabs dran ba gyur 
BO_K12_D0660=D0997-2_H0630-2:177a-6	gza' thams cad la mchod pa byas par 'gyur /	177a	gza thams cad la mchod ba byed ba gyur 
BO_K12_D0660=D0997-2_H0630-2:177a-7	gza' thams cad kyis ci 'dod pa sbyin par byed do //	177a	gza thams cad kyis ci dod ba sbyin ba byed do 
BO_K12_D0660=D0997-2_H0630-2:177a-8	de nas bcom ldan 'das la gza' rnams kyis phyag 'tshal te legs so legs so //	177a	de nas joms ldan da la gza rnams kyis phyag tshal te legs so legs so 
BO_K12_D0660=D0997-2_H0630-2:177a-9	zhes gsol nas mi snang bar gyur to //	177a	zhes gsol nas mi snang ba gyur to 
BO_K12_D0660=D0997-2_H0630-2:177a-10	gza' rnams kyi yum zhes bya ba'i gzungs rdzogs so ////	177a	gza rnams kyi yum zhes byed ba gzungs rdzogs so 
