segmentnr	original	folio	stemmed
BO_K02_D0008-8_H0009-8:346b-17	rmi lam bdag gi zhes rlom sems su mi byed /	346b	rmi lam bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:346b-18	rmi lam la rlom sems su mi byed do //	346b	rmi lam la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:346b-19	de sgyu ma rlom sems su mi byed /	346b	de sgyu ma rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:346b-20	sgyu mas rlom sems su mi byed /	346b	sgyu mas rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:346b-21	sgyu ma bdag gi zhes rlom sems su mi byed /	346b	sgyu ma bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:346b-22	sgyu ma la rlom sems su mi byed do //	346b	sgyu ma la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:346b-23	de smig rgyu rlom sems su mi byed /	346b	de smig rgyu rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:346b-24	smig rgyus rlom sems su mi byed /	346b	smig rgyus rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:346b-25	smig rgyu bdag gi zhes rlom sems su mi byed /	346b	smig rgyu bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:346b-26	smig rgyu la rlom sems su mi byed do //	346b	smig rgyu la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:347a-0	de sgra brnyan rlom @347a *//	347a	de sgra rnyan rlom 
BO_K02_D0008-8_H0009-8:347a-1	sems su mi byed /	347a	sems su mi byed 
BO_K02_D0008-8_H0009-8:347a-2	sgra brnyan gyis rlom sems su mi byed /	347a	sgra rnyan gyis rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347a-3	sgra brnyan bdag gi zhes rlom sems su mi byed /	347a	sgra rnyan bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347a-4	sgra brnyan la rlom sems su mi byed do //	347a	sgra rnyan la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:347a-5	de mig yor rlom sems su mi byed /	347a	de mig yor rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347a-6	mig yor gyis rlom sems su mi byed /	347a	mig yor gyis rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347a-7	mig yor bdag gi zhes rlom sems su mi byed /	347a	mig yor bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347a-8	mig yor la rlom sems su mi byed do //	347a	mig yor la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:347a-9	de dri za'i grong khyer rlom sems su mi byed /	347a	de dri za grong khyer rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347a-10	dri za'i grong khyer gyis rlom sems su mi byed /	347a	dri za grong khyer gyis rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347a-11	dri za'i grong khyer bdag gi zhes rlom sems su mi byed /	347a	dri za grong khyer bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347a-12	dri za'i grong khyer la rlom sems su mi byed do //	347a	dri za grong khyer la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:347a-13	de sprul pa rlom sems su mi byed /	347a	de sprul ba rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347a-14	sprul pas rlom sems su mi byed /	347a	sprul ba rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347a-15	sprul pa bdag gi zhes rlom sems su mi byed /	347a	sprul ba bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347a-16	sprul pa la rlom sems su mi byed do //	347a	sprul ba la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:347a-17	koo shi ka /	347a	koo chi ka 
BO_K02_D0008-8_H0009-8:347a-18	gal te byang chub sems dpa' sems dpa' chen po shes rab kyi pha rol tu phyin pa la spyod pa'i tshe /	347a	gal te byang chub sems dpa sems dpa chen po shes rab kyi pha rol tu phyin ba la spyod ba tshe 
BO_K02_D0008-8_H0009-8:347a-19	lce'i rnam par shes pa rlom sems su mi byed /	347a	lce rnam ba shes ba rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347a-20	lce'i rnam par shes pas rlom sems su mi byed /	347a	lce rnam ba shes ba rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347a-21	lce'i rnam par shes pa bdag gi zhes rlom sems su mi byed /	347a	lce rnam ba shes ba bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347a-22	lce'i rnam par shes pa la rlom sems su mi byed na /	347a	lce rnam ba shes ba la rlom sems su mi byed na 
BO_K02_D0008-8_H0009-8:347a-23	de rmi lam rlom sems su mi byed /	347a	de rmi lam rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347a-24	rmi lam gyis rlom sems su mi byed /	347a	rmi lam gyis rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347a-25	rmi lam bdag gi zhes rlom sems su mi byed /	347a	rmi lam bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347a-26	rmi lam la rlom sems su mi byed do //	347a	rmi lam la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:347b-0	@347b de sgyu ma rlom sems su mi byed /	347b	de sgyu ma rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347b-1	sgyu mas rlom sems su mi byed /	347b	sgyu mas rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347b-2	sgyu ma bdag gi zhes rlom sems su mi byed /	347b	sgyu ma bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347b-3	sgyu ma la rlom sems su mi byed do //	347b	sgyu ma la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:347b-4	de smig rgyu rlom sems su mi byed /	347b	de smig rgyu rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347b-5	smig rgyus rlom sems su mi byed /	347b	smig rgyus rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347b-6	smig rgyu bdag gi zhes rlom sems su mi byed /	347b	smig rgyu bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347b-7	smig rgyu la rlom sems su mi byed do //	347b	smig rgyu la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:347b-8	de sgra brnyan rlom sems su mi byed /	347b	de sgra rnyan rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347b-9	sgra brnyan gyis rlom sems su mi byed /	347b	sgra rnyan gyis rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347b-10	sgra brnyan bdag gi zhes rlom sems su mi byed /	347b	sgra rnyan bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347b-11	sgra brnyan la rlom sems su mi byed do //	347b	sgra rnyan la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:347b-12	de mig yor rlom sems su mi byed /	347b	de mig yor rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347b-13	mig yor gyis rlom sems su mi byed /	347b	mig yor gyis rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347b-14	mig yor bdag gi zhes rlom sems su mi byed /	347b	mig yor bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347b-15	mig yor la rlom sems su mi byed do //	347b	mig yor la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:347b-16	de dri za'i grong khyer rlom sems su mi byed /	347b	de dri za grong khyer rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347b-17	dri za'i grong khyer gyis rlom sems su mi byed /	347b	dri za grong khyer gyis rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347b-18	dri za'i grong khyer bdag gi zhes rlom sems su mi byed /	347b	dri za grong khyer bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347b-19	dri za'i grong khyer la rlom sems su mi byed do //	347b	dri za grong khyer la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:347b-20	de sprul pa rlom sems su mi byed /	347b	de sprul ba rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347b-21	sprul pas rlom sems su mi byed /	347b	sprul ba rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347b-22	sprul pa bdag gi zhes rlom sems su mi byed /	347b	sprul ba bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347b-23	sprul pa la rlom sems su mi byed do //	347b	sprul ba la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:347b-24	koo shi ka /	347b	koo chi ka 
BO_K02_D0008-8_H0009-8:347b-25	gal te byang chub sems dpa' sems dpa' chen po shes rab kyi pha rol tu phyin pa la spyod pa'i tshe /	347b	gal te byang chub sems dpa sems dpa chen po shes rab kyi pha rol tu phyin ba la spyod ba tshe 
BO_K02_D0008-8_H0009-8:347b-26	lus kyi rnam par shes pa rlom sems su mi byed /	347b	lus kyi rnam ba shes ba rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:347b-27	lus kyi rnam par shes pas rlom sems su mi byed /	347b	lus kyi rnam ba shes ba rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348a-0	lus kyi rnam @348a *//	348a	lus kyi rnam 
BO_K02_D0008-8_H0009-8:348a-1	par shes pa bdag gi zhes rlom sems su mi byed /	348a	ba shes ba bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348a-2	lus kyi rnam par shes pa la rlom sems su mi byed na /	348a	lus kyi rnam ba shes ba la rlom sems su mi byed na 
BO_K02_D0008-8_H0009-8:348a-3	de rmi lam rlom sems su mi byed /	348a	de rmi lam rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348a-4	rmi lam gyis rlom sems su mi byed /	348a	rmi lam gyis rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348a-5	rmi lam bdag gi zhes rlom sems su mi byed /	348a	rmi lam bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348a-6	rmi lam la rlom sems su mi byed do //	348a	rmi lam la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:348a-7	de sgyu ma rlom sems su mi byed /	348a	de sgyu ma rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348a-8	sgyu mas rlom sems su mi byed /	348a	sgyu mas rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348a-9	sgyu ma bdag gi zhes rlom sems su mi byed /	348a	sgyu ma bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348a-10	sgyu ma la rlom sems su mi byed do //	348a	sgyu ma la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:348a-11	de smig rgyu rlom sems su mi byed /	348a	de smig rgyu rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348a-12	smig rgyus rlom sems su mi byed /	348a	smig rgyus rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348a-13	smig rgyu bdag gi zhes rlom sems su mi byed /	348a	smig rgyu bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348a-14	smig rgyu la rlom sems su mi byed do //	348a	smig rgyu la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:348a-15	de sgra brnyan rlom sems su mi byed /	348a	de sgra rnyan rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348a-16	sgra brnyan gyis rlom sems su mi byed /	348a	sgra rnyan gyis rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348a-17	sgra brnyan bdag gi zhes rlom sems su mi byed /	348a	sgra rnyan bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348a-18	sgra brnyan la rlom sems su mi byed do //	348a	sgra rnyan la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:348a-19	de mig yor rlom sems su mi byed /	348a	de mig yor rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348a-20	mig yor gyis rlom sems su mi byed /	348a	mig yor gyis rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348a-21	mig yor bdag gi zhes rlom sems su mi byed /	348a	mig yor bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348a-22	mig yor la rlom sems su mi byed do //	348a	mig yor la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:348a-23	de dri za'i grong khyer rlom sems su mi byed /	348a	de dri za grong khyer rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348a-24	dri za'i grong khyer gyis rlom sems su mi byed /	348a	dri za grong khyer gyis rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348a-25	dri za'i grong khyer bdag gi zhes rlom sems su mi byed /	348a	dri za grong khyer bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348a-26	dri za'i grong khyer la rlom sems su mi byed do //	348a	dri za grong khyer la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:348a-27	de sprul pa rlom sems su mi byed /	348a	de sprul ba rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348b-0	sprul pas @348b rlom sems su mi byed /	348b	sprul ba rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348b-1	sprul pa bdag gi zhes rlom sems su mi byed /	348b	sprul ba bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348b-2	sprul pa la rlom sems su mi byed do //	348b	sprul ba la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:348b-3	koo shi ka /	348b	koo chi ka 
BO_K02_D0008-8_H0009-8:348b-4	gal te byang chub sems dpa' sems dpa' chen po shes rab kyi pha rol tu phyin pa la spyod pa'i tshe /	348b	gal te byang chub sems dpa sems dpa chen po shes rab kyi pha rol tu phyin ba la spyod ba tshe 
BO_K02_D0008-8_H0009-8:348b-5	yid kyi rnam par shes pa rlom sems su mi byed /	348b	yid kyi rnam ba shes ba rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348b-6	yid kyi rnam par shes pas rlom sems su mi byed /	348b	yid kyi rnam ba shes ba rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348b-7	yid kyi rnam par shes pa bdag gi zhes rlom sems su mi byed /	348b	yid kyi rnam ba shes ba bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348b-8	yid kyi rnam par shes pa la rlom sems su mi byed na /	348b	yid kyi rnam ba shes ba la rlom sems su mi byed na 
BO_K02_D0008-8_H0009-8:348b-9	de rmi lam rlom sems su mi byed /	348b	de rmi lam rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348b-10	rmi lam gyis rlom sems su mi byed /	348b	rmi lam gyis rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348b-11	rmi lam bdag gi zhes rlom sems su mi byed /	348b	rmi lam bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348b-12	rmi lam la rlom sems su mi byed do //	348b	rmi lam la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:348b-13	de sgyu ma rlom sems su mi byed /	348b	de sgyu ma rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348b-14	sgyu mas rlom sems su mi byed /	348b	sgyu mas rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348b-15	sgyu ma bdag gi zhes rlom sems su mi byed /	348b	sgyu ma bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348b-16	sgyu ma la rlom sems su mi byed do //	348b	sgyu ma la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:348b-17	de smig rgyu rlom sems su mi byed /	348b	de smig rgyu rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348b-18	smig rgyus rlom sems su mi byed /	348b	smig rgyus rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348b-19	smig rgyu bdag gi zhes rlom sems su mi byed /	348b	smig rgyu bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348b-20	smig rgyu la rlom sems su mi byed do //	348b	smig rgyu la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:348b-21	de sgra brnyan rlom sems su mi byed /	348b	de sgra rnyan rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348b-22	sgra brnyan gyis rlom sems su mi byed /	348b	sgra rnyan gyis rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348b-23	sgra brnyan bdag gi zhes rlom sems su mi byed /	348b	sgra rnyan bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348b-24	sgra brnyan la rlom sems su mi byed do //	348b	sgra rnyan la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:348b-25	de mig yor rlom sems su mi byed /	348b	de mig yor rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348b-26	mig yor gyis rlom sems su mi byed /	348b	mig yor gyis rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:348b-27	mig yor bdag gi zhes rlom sems su mi byed /	348b	mig yor bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349a-0	@349a *// mig yor la rlom sems su mi byed do //	349a	mig yor la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:349a-1	de dri za'i grong khyer rlom sems su mi byed /	349a	de dri za grong khyer rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349a-2	dri za'i grong khyer gyis rlom sems su mi byed /	349a	dri za grong khyer gyis rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349a-3	dri za'i grong khyer bdag gi zhes rlom sems su mi byed /	349a	dri za grong khyer bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349a-4	dri za'i grong khyer la rlom sems su mi byed do //	349a	dri za grong khyer la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:349a-5	de sprul pa rlom sems su mi byed /	349a	de sprul ba rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349a-6	sprul pas rlom sems su mi byed /	349a	sprul ba rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349a-7	sprul  bdag gi zhes rlom sems su mi byed /	349a	sprul bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349a-8	sprul pa la rlom sems su mi byed do //	349a	sprul ba la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:349a-9	koo shi ka /	349a	koo chi ka 
BO_K02_D0008-8_H0009-8:349a-10	gal te byang chub sems dpa' sems dpa' chen po shes rab kyi pha rol tu phyin pa la spyod pa'i tshe /	349a	gal te byang chub sems dpa sems dpa chen po shes rab kyi pha rol tu phyin ba la spyod ba tshe 
BO_K02_D0008-8_H0009-8:349a-11	mig gi 'dus te reg pa rlom sems su mi byed /	349a	mig gi du te reg ba rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349a-12	mig gi 'dus te reg pas rlom sems su mi byed /	349a	mig gi du te reg ba rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349a-13	mig gi 'dus te reg pa bdag gi zhes rlom sems su mi byed /	349a	mig gi du te reg ba bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349a-14	mig gi 'dus te reg pa la rlom sems su mi byed na /	349a	mig gi du te reg ba la rlom sems su mi byed na 
BO_K02_D0008-8_H0009-8:349a-15	de rmi lam rlom sems su mi byed /	349a	de rmi lam rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349a-16	rmi lam gyis rlom sems su mi byed /	349a	rmi lam gyis rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349a-17	rmi lam bdag gi zhes rlom sems su mi byed /	349a	rmi lam bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349a-18	rmi lam la rlom sems su mi byed do //	349a	rmi lam la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:349a-19	de sgyu ma rlom sems su mi byed /	349a	de sgyu ma rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349a-20	sgyu mas rlom sems su mi byed /	349a	sgyu mas rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349a-21	sgyu ma bdag gi zhes rlom sems su mi byed /	349a	sgyu ma bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349a-22	sgyu ma la rlom sems su mi byed do //	349a	sgyu ma la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:349a-23	de smig rgyu rlom sems su mi byed /	349a	de smig rgyu rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349a-24	smig rgyus rlom sems su mi byed /	349a	smig rgyus rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349a-25	smig rgyu bdag gi zhes rlom sems su mi byed /	349a	smig rgyu bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349b-0	smig @349b rgyu la rlom sems su mi byed do //	349b	smig rgyu la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:349b-1	de sgra brnyan rlom sems su mi byed /	349b	de sgra rnyan rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349b-2	sgra brnyan gyis rlom sems su mi byed /	349b	sgra rnyan gyis rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349b-3	sgra brnyan bdag gi zhes rlom sems su mi byed /	349b	sgra rnyan bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349b-4	sgra brnyan la rlom sems su mi byed do //	349b	sgra rnyan la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:349b-5	de mig yor rlom sems su mi byed /	349b	de mig yor rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349b-6	mig yor gyis rlom sems su mi byed /	349b	mig yor gyis rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349b-7	mig yor bdag gi zhes rlom sems su mi byed /	349b	mig yor bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349b-8	mig yor la rlom sems su mi byed do //	349b	mig yor la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:349b-9	de dri za'i grong khyer rlom sems su mi byed /	349b	de dri za grong khyer rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349b-10	dri za'i grong khyer gyis rlom sems su mi byed /	349b	dri za grong khyer gyis rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349b-11	dri za'i grong khyer bdag gi zhes rlom sems su mi byed /	349b	dri za grong khyer bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349b-12	dri za'i grong khyer la rlom sems su mi byed do //	349b	dri za grong khyer la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:349b-13	de sprul pa rlom sems su mi byed /	349b	de sprul ba rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349b-14	sprul pas rlom sems su mi byed /	349b	sprul ba rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349b-15	sprul pa bdag gi zhes rlom sems su mi byed /	349b	sprul ba bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349b-16	sprul pa la rlom sems su mi byed do //	349b	sprul ba la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:349b-17	koo shi ka /	349b	koo chi ka 
BO_K02_D0008-8_H0009-8:349b-18	gal te byang chub sems dpa' sems dpa' chen po shes rab kyi pha rol tu phyin pa la spyod pa'i tshe /	349b	gal te byang chub sems dpa sems dpa chen po shes rab kyi pha rol tu phyin ba la spyod ba tshe 
BO_K02_D0008-8_H0009-8:349b-19	rna ba'i 'dus te reg pa rlom sems su mi byed /	349b	rna ba du te reg ba rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349b-20	rna ba'i 'dus te reg pas rlom sems su mi byed /	349b	rna ba du te reg ba rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349b-21	rna ba'i 'dus te reg pa bdag gi zhes rlom sems su mi byed /	349b	rna ba du te reg ba bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349b-22	rna ba'i 'dus te reg pa la rlom sems su mi byed na /	349b	rna ba du te reg ba la rlom sems su mi byed na 
BO_K02_D0008-8_H0009-8:349b-23	de rmi lam rlom sems su mi byed /	349b	de rmi lam rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349b-24	rmi lam gyis rlom sems su mi byed /	349b	rmi lam gyis rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:349b-25	rmi lam bdag gi zhes rlom sems su mi byed /	349b	rmi lam bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:350a-0	rmi lam la rlom sems @350a *//	350a	rmi lam la rlom sems 
BO_K02_D0008-8_H0009-8:350a-1	su mi byed do //	350a	su mi byed do 
BO_K02_D0008-8_H0009-8:350a-2	de sgyu ma rlom sems su mi byed /	350a	de sgyu ma rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:350a-3	sgyu mas rlom sems su mi byed /	350a	sgyu mas rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:350a-4	sgyu ma bdag gi zhes rlom sems su mi byed /	350a	sgyu ma bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:350a-5	sgyu ma la rlom sems su mi byed do //	350a	sgyu ma la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:350a-6	de smig rgyu rlom sems su mi byed /	350a	de smig rgyu rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:350a-7	smig rgyus rlom sems su mi byed /	350a	smig rgyus rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:350a-8	smig rgyu bdag gi zhes rlom sems su mi byed /	350a	smig rgyu bdag gi zhes rlom sems su mi byed 
BO_K02_D0008-8_H0009-8:350a-9	smig rgyu la rlom sems su mi byed do //	350a	smig rgyu la rlom sems su mi byed do 
BO_K02_D0008-8_H0009-8:350a-10	de sgra brnyan rlom sems su mi byed /	350a	de sgra rnyan rlom sems su mi byed 
